Iter Energy Num_walker Shift
509 -12.157894736842106 163 -7.0 
510 -12.157894736842106 163 -7.0 
511 -12.157894736842106 164 -7.0 
512 -12.05263157894737 163 -7.0 
513 -12.05263157894737 163 -7.0 
514 -12.05263157894737 164 -7.0 
515 -12.157894736842106 166 -7.0 
516 -12.157894736842106 169 -7.0 
517 -12.263157894736844 171 -7.0 
518 -12.263157894736844 172 -7.0 
519 -11.999999999999998 174 -7.0 
520 -12.1 176 -7.0 
521 -12.1 178 -7.0 
522 -12.1 178 -7.0 
523 -12.1 178 -7.0 
524 -12.300000000000002 179 -7.0 
525 -12.500000000000002 183 -7.0 
526 -12.500000000000002 182 -7.0 
527 -12.500000000000002 184 -7.0 
528 -12.400000000000002 184 -7.0 
529 -12.400000000000002 185 -7.0 
530 -12.400000000000002 185 -7.0 
531 -12.142857142857144 186 -7.0 
532 -12.238095238095239 186 -7.0 
533 -12.238095238095239 187 -7.0 
534 -12.238095238095239 186 -7.0 
535 -12.238095238095239 186 -7.0 
536 -12.333333333333334 188 -7.0 
537 -12.523809523809524 191 -7.0 
538 -12.619047619047619 196 -7.0 
539 -12.714285714285714 197 -7.0 
540 -12.904761904761907 201 -7.0 
541 -12.904761904761907 199 -7.0 
542 -12.636363636363637 204 -7.0 
543 -12.636363636363637 205 -7.0 
544 -12.545454545454545 206 -7.0 
545 -12.636363636363635 207 -7.0 
546 -12.636363636363635 209 -7.0 
547 -12.478260869565219 214 -7.0 
548 -12.65217391304348 220 -7.0 
549 -12.739130434782611 222 -7.0 
550 -12.739130434782611 222 -7.0 
551 -12.739130434782611 222 -7.0 
552 -12.913043478260871 224 -7.0 
553 -12.913043478260871 225 -7.0 
554 -12.913043478260871 226 -7.0 
555 -13.17391304347826 231 -7.0 
556 -13.17391304347826 234 -7.0 
557 -13.17391304347826 232 -7.0 
558 -13.083333333333336 236 -7.0 
559 -13.083333333333336 237 -7.0 
560 -13.083333333333336 239 -7.0 
561 -13.083333333333336 238 -7.0 
562 -13.083333333333336 242 -7.0 
563 -13.083333333333336 243 -7.0 
564 -13.083333333333336 245 -7.0 
565 -13.16666666666667 248 -7.0 
566 -13.16666666666667 250 -7.0 
567 -12.920000000000002 254 -7.0 
568 -12.920000000000002 253 -7.0 
569 -13.080000000000002 256 -7.0 
570 -13.080000000000002 256 -7.0 
571 -12.769230769230772 257 -7.0 
572 -12.769230769230772 257 -7.0 
573 -12.846153846153848 258 -7.0 
574 -12.923076923076925 259 -7.0 
575 -12.923076923076925 260 -7.0 
576 -12.923076923076925 260 -7.0 
577 -12.629629629629632 260 -7.0 
578 -12.703703703703704 260 -7.0 
579 -12.777777777777779 263 -7.0 
580 -12.851851851851855 265 -7.0 
581 -12.851851851851855 265 -7.0 
582 -12.851851851851855 264 -7.0 
583 -12.925925925925927 269 -7.0 
584 -12.925925925925927 272 -7.0 
585 -12.851851851851851 271 -7.0 
586 -12.925925925925927 274 -7.0 
587 -13.074074074074073 275 -7.0 
588 -13.148148148148149 279 -7.0 
589 -13.222222222222221 282 -7.0 
590 -13.071428571428573 286 -7.0 
591 -13.142857142857144 289 -7.0 
592 -13.214285714285715 294 -7.0 
593 -13.357142857142858 295 -7.0 
594 -13.06896551724138 296 -7.0 
595 -13.13793103448276 296 -7.0 
596 -13.206896551724139 298 -7.0 
597 -13.06896551724138 298 -7.0 
598 -13.206896551724139 303 -7.0 
599 -13.206896551724139 302 -7.0 
600 -13.0 303 -7.0 
601 -12.806451612903224 309 -7.0 
602 -12.93548387096774 313 -7.0 
603 -13.064516129032256 315 -7.0 
604 -12.875 314 -7.0 
605 -12.875 315 -7.0 
606 -13.0 320 -7.0 
607 -13.0 321 -7.0 
608 -13.125 323 -7.0 
609 -13.25 326 -7.0 
610 -12.823529411764705 326 -7.0 
611 -12.882352941176471 330 -7.0 
612 -12.771428571428572 338 -7.0 
613 -12.771428571428572 341 -7.0 
614 -12.82857142857143 341 -7.0 
615 -12.82857142857143 344 -7.0 
616 -12.885714285714286 346 -7.0 
617 -12.56756756756757 345 -7.0 
618 -12.421052631578947 347 -7.0 
619 -12.473684210526315 348 -7.0 
620 -12.631578947368421 352 -7.0 
621 -12.578947368421053 354 -7.0 
622 -12.578947368421053 355 -7.0 
623 -12.631578947368421 358 -7.0 
624 -12.631578947368421 359 -7.0 
625 -12.631578947368421 361 -7.0 
626 -12.73684210526316 365 -7.0 
627 -12.684210526315791 367 -7.0 
628 -12.684210526315791 371 -7.0 
629 -12.842105263157896 376 -7.0 
630 -12.894736842105264 379 -7.0 
631 -12.842105263157896 383 -7.0 
632 -12.947368421052632 385 -7.0 
633 -12.794871794871796 388 -7.0 
634 -12.846153846153848 392 -7.0 
635 -12.8974358974359 394 -7.0 
636 -12.8974358974359 395 -7.0 
637 -12.8974358974359 399 -7.0 
638 -12.7 397 -7.0 
639 -12.65 397 -7.0 
640 -12.6 399 -7.0 
641 -12.428571428571427 403 -7.0 
642 -12.523809523809522 410 -7.0 
643 -12.523809523809522 410 -7.0 
644 -12.619047619047617 415 -7.0 
645 -12.714285714285712 418 -7.0 
646 -12.76190476190476 420 -7.0 
647 -12.545454545454545 427 -7.0 
648 -12.636363636363637 430 -7.0 
649 -12.51111111111111 434 -7.0 
650 -12.511111111111113 439 -7.0 
651 -12.434782608695652 441 -7.0 
652 -12.478260869565217 443 -7.0 
653 -12.60869565217391 446 -7.0 
654 -12.53191489361702 451 -7.0 
655 -12.617021276595743 458 -7.0 
656 -12.659574468085104 462 -7.0 
657 -12.583333333333332 466 -7.0 
658 -12.583333333333332 470 -7.0 
659 -12.624999999999998 477 -7.0 
660 -12.624999999999998 480 -7.0 
661 -12.624999999999998 479 -7.0 
662 -12.666666666666666 482 -7.0 
663 -12.673469387755102 487 -7.0 
664 -12.673469387755102 491 -7.0 
665 -12.64 496 -7.0 
666 -12.799999999999999 504 -7.0 
667 -12.92 509 -7.0 
668 -12.96 514 -7.0 
669 -12.999999999999998 517 -7.0 
670 -12.96078431372549 522 -7.0 
671 -12.884615384615385 525 -7.0 
672 -12.884615384615385 527 -7.0 
673 -13.0 533 -7.0 
674 -13.076923076923077 535 -7.0 
675 -13.076923076923077 536 -7.0 
